code,current,name,gender,function,country,nationality,height,weight,disciplines,events,birth_date,birth_place,birth_country,residence_place,residence_country,nickname,hobbies,occupation,education,lang
1913736,TRUE,LEMKE Max,Male,Athlete,Germany,Germany,0,0,['Canoe Sprint'],"[""Men's Kayak Double 500m"", ""Men's Kayak Four 500m""]",1996-12-02,HEPPENHEIM,Germany,POTSDAM,Germany,,"Meeting friends, travelling, cross-country skiing, snowboarding, cycling, scuba diving","Armed forces athlete, businessperson",,"English, German"
1913737,TRUE,LIEBSCHER-LUCZ Tom,Male,Athlete,Germany,Germany,0,0,['Canoe Sprint'],"[""Men's Kayak Double 500m"", ""Men's Kayak Four 500m""]",1993-08-03,DRESDEN,Germany,DRESDEN,Germany,,"Building models, surfing, skiing","Army, athlete, student",Transport and Logistics at Technical University of Dresden (GER),"English, German"
1913740,TRUE,RENDSCHMIDT Max,Male,Athlete,Germany,Germany,0,0,['Canoe Sprint'],"[""Men's Kayak Double 500m"", ""Men's Kayak Four 500m""]",1993-12-12,BONN,Germany,ESSEN,Germany,,"Sports, cycling, running","Police, athlete",,"English, German"
1913743,TRUE,BRUESSLER Sarah,Female,Athlete,Germany,Germany,0,0,['Canoe Sprint'],"[""Women's Kayak Four 500m""]",1994-04-08,KASSEL,Germany,KARLSRUHE,Germany,,"Cooking, spending time outdoors","Armed forces athlete, researcher",Graduated with a Bachelor's and Master's degree in Psychology from University of Mannheim (GER),"English, German"
1913745,TRUE,JAHN Lisa,Female,Athlete,Germany,Germany,0,0,['Canoe Sprint'],"[""Women's Canoe Single 200m"", ""Women's Canoe Double 500m""]",1994-02-25,BERLIN,Germany,BERLIN,Germany,,,"Athlete, federal police officer",,German
1913746,TRUE,SCHOPF Jacob,Male,Athlete,Germany,Germany,0,0,['Canoe Sprint'],"[""Men's Kayak Double 500m"", ""Men's Kayak Four 500m""]",1999-06-08,BERLIN,Germany,POTSDAM,Germany,,"Listening to music, working as a DJ",Armed forces athlete,"Geography, Sport Studies, Teaching at Humboldt University of Berlin (GER) and Teaching at University of Potsdam (GER)","English, German"
1913749,TRUE,HAKE Jule Marie,Female,Athlete,Germany,Germany,0,0,['Canoe Sprint'],"[""Women's Kayak Double 500m"", ""Women's Kayak Four 500m""]",1999-09-24,DATTELN,Germany,OLFEN,Germany,,,Armed forces athlete,,"English, German, Italian, Spanish"
1913750,TRUE,HECKER Tim,Male,Athlete,Germany,Germany,0,0,['Canoe Sprint'],"[""Men's Canoe Double 500m""]",1997-09-28,BERLIN,Germany,BERLIN,Germany,,,Police athlete,,German
1913756,TRUE,THORDSEN Jakob,Male,Athlete,Germany,Germany,0,0,['Canoe Sprint'],"[""Men's Kayak Single 1000m""]",1999-10-22,HAMBURG,Germany,HANOVER,Germany,,Cooking,"Athlete, mechatronics engineer",,German
1913763,TRUE,FUNK Ricarda,Female,Athlete,Germany,Germany,0,0,['Canoe Slalom'],"[""Women's Kayak Single"", ""Women's Kayak Cross""]",1992-04-15,BAD NEUENAHR-AHRWEILER,Germany,AUGSBURG,Germany,Rici,"Enjoys Harry Potter novels (would love to go to a school for magic and witchcraft), designing cards for all kinds of occasions, reading biographies, hiking in the mountains and being out and about in nature. ?쏛 pure beach holiday would be too boring for me.??(kanu.de)",German Armed Forces top sports promotion programme,Bachelor of Media and Communication Sciences at University of Augsburg (GER),"English, French, German"
1913764,TRUE,TASIADIS Sideris,Male,Athlete,Germany,Germany,0,0,['Canoe Slalom'],"[""Men's Canoe Single""]",1990-05-07,AUGSBERG,Germany,FRIEDBERG,Germany,Sidi,"Ice hockey (supports Augsburger Panther). Ride and work on his Vespa. ""When the weather is nice I like to ride my moped along the country road and enjoy the freedom. I keep buying books to know how the technology works. I now know my way around well."" (kanu.de)","Athlete, police officer. From September 2009 to August 2012 he was with the sports promotion group of the German Armed Forces, with the Bavarian Police since September 2012, and as of February 2019 he is a lifetime official",,"English, German, Greek"
1913766,TRUE,HENGST Stefan,Male,Athlete,Germany,Germany,0,0,['Canoe Slalom'],"[""Men's Kayak Cross""]",1994-03-17,HAMM,Germany,,Germany,,,Athlete,,"English, German"
1913770,TRUE,LILIK Elena,Female,Athlete,Germany,Germany,0,0,['Canoe Slalom'],"[""Women's Canoe Single"", ""Women's Kayak Cross""]",1998-09-14,WEIMAR,Germany,AUGSBURG,Germany,,"Shopping, drawing",,,"English, German"
1913780,TRUE,HEGGE Noah,Male,Athlete,Germany,Germany,0,0,['Canoe Slalom'],"[""Men's Kayak Single"", ""Men's Kayak Cross""]",1999-03-15,,,AUGSBURG,Germany,,"Spending time by the water or in nature, drinking coffee",,,German
1913786,TRUE,ROESSELING Enja,Female,Athlete,Germany,Germany,0,0,['Canoe Sprint'],"[""Women's Kayak Single 500m""]",2002-07-15,KASSEL,Germany,,,,,"Athlete, federal police officer",,German
1913787,TRUE,ROEHLINGS Lena,Female,Athlete,Germany,Germany,0,0,['Canoe Sprint'],"[""Women's Kayak Double 500m""]",2002-09-02,POTSDAM,Germany,MITTENWALDE,Germany,,,Athlete soldier,Studying Psychology at the SRH (Stiftung Rehabilitation Heidelberg) Distance Learning University (GER),German
1913791,TRUE,WINKELMANN Anton,Male,Athlete,Germany,Germany,0,0,['Canoe Sprint'],"[""Men's Kayak Single 1000m""]",2003-03-27,BERLIN,Germany,POTSDAM,Germany,,,Athlete,,German
1913793,TRUE,JAGSCH Pauline,Female,Athlete,Germany,Germany,0,0,['Canoe Sprint'],"[""Women's Kayak Double 500m"", ""Women's Kayak Four 500m""]",2003-03-13,BERLIN,Germany,BERLIN,Germany,,,Athlete,,German
1913795,TRUE,JAKOB Maike,Female,Athlete,Germany,Germany,0,0,['Canoe Sprint'],"[""Women's Canoe Single 200m""]",2005-10-25,,,POTSDAM,Germany,,,Athlete,,German
1913796,TRUE,KLIEMKE Hedi Moana,Female,Athlete,Germany,Germany,0,0,['Canoe Sprint'],"[""Women's Canoe Double 500m""]",2005-10-09,HALDENSLEBEN,Germany,MAGDEBURG,Germany,,,"Athlete, student",,German
1913800,TRUE,PASZEK Paulina,Female,Athlete,Germany,Germany,0,0,['Canoe Sprint'],"[""Women's Kayak Double 500m"", ""Women's Kayak Four 500m""]",1997-10-26,CZECHOWICE-DZIEDZICE,Poland,HANOVER,Germany,,"Horseback riding, nature, reading","Athlete, student",Studying Physical Education,"Germany, Polish"
1913851,TRUE,OCTAVIA Rezza,Female,Athlete,Indonesia,Indonesia,0,0,['Archery'],"[""Women's Individual"", ""Women's Team""]",2000-10-25,SIDOARJO,Indonesia,JAKARTA,Indonesia,,Eating ice cream,Athlete,"Studied Marine Science at Diponegoro University (Semarang, INA)",Indonesian
1913875,TRUE,MUSZUKAJEV Iszmail,Male,Athlete,Hungary,Hungary,0,0,['Wrestling'],"[""Men's Freestyle 65kg""]",1993-01-28,KHASANYA,Russian Federation,NALCHIK,Russian Federation,,,,"Studied Physical Education at Dagestan State Pedagogical University (Makhachkala, RUS)","Hungarian, Russian"
1913876,TRUE,NAGY Bernadett,Female,Athlete,Hungary,Hungary,0,0,['Wrestling'],"[""Women's Freestyle 76kg""]",2000-11-19,,,,,,,Athlete,,Hungarian
1913884,TRUE,KAMAL Syifa Nurafifah,Female,Athlete,Indonesia,Indonesia,0,0,['Archery'],"[""Women's Individual"", ""Women's Team""]",1991-10-01,,,,,,,Athlete,"Studied Sport and Health Education at the Indonesia University of Education (Bandung, INA)",Indonesian
1913896,TRUE,DU Linshu,Male,Athlete,China,China,0,0,['Shooting'],"['10m Air Rifle Men', '50m Rifle 3 Positions Men', '10m Air Rifle Mixed Team']",2003-04-05,HEBEI,China,BEIJING,China,,,Athlete,"Studies at the Hebei Sport University (Hebei, CHN)",Mandarin
1913899,TRUE,SHENG Lihao,Male,Athlete,China,China,0,0,['Shooting'],"['10m Air Rifle Men', '10m Air Rifle Mixed Team']",2004-12-04,DONGLAI,China,BEIJING,China,,Playing online games,Athlete,,Mandarin
1913907,TRUE,XIE Yu,Male,Athlete,China,China,0,0,['Shooting'],"['10m Air Pistol Men', '10m Air Pistol Mixed Team']",2000-06-12,GUIZHOU,China,BEIJING,China,,,Athlete,,Mandarin
1913908,TRUE,ZHANG Bowen,Male,Athlete,China,China,0,0,['Shooting'],"['10m Air Pistol Men', '10m Air Pistol Mixed Team']",1996-04-28,BINZHOU,China,BEIJING,China,,,Athlete,Studied Sport Studies at the Shandong University of Science and Technology (CHN),Mandarin
1913913,TRUE,LI Yuehong,Male,Athlete,China,China,0,0,['Shooting'],['25m Rapid Fire Pistol Men'],1989-08-28,JINAN,China,BEIJING,China,,Billiards,Athlete,"Graduated in 2009 from the Shandong Sport University (Jinan, CHN)",Mandarin
1913919,TRUE,WANG Xinjie,Male,Athlete,China,China,0,0,['Shooting'],['25m Rapid Fire Pistol Men'],1996-10-24,SHNAGHAI,China,BEIJING,China,,,,,Mandarin
1913922,TRUE,LIU Yukun,Male,Athlete,China,China,0,0,['Shooting'],['50m Rifle 3 Positions Men'],1997-04-12,SHANXI PROVINCE,China,BEIJING,China,,,Athlete,"Graduated from Xi'an Physical Education University, Shanxi Province (CHN)",Mandarin
1913928,TRUE,QI Ying,Male,Athlete,China,China,0,0,['Shooting'],['Trap Men'],1997-01-23,ZIBO,China,ZIBO,China,,Billiards,Athlete,"Studied at the Zhengzhou University (Henan, CHN)",Mandarin
1913930,TRUE,YU Haicheng,Male,Athlete,China,China,0,0,['Shooting'],['Trap Men'],1998-04-05,LAIXI,China,JINAN,China,,"Table tennis, badminton",Athlete,Studied at the Shandong Sports University (CHN),Mandarin
1913944,TRUE,HAN Jiayu,Female,Athlete,China,China,0,0,['Shooting'],"['10m Air Rifle Women', '50m Rifle 3 Positions Women', '10m Air Rifle Mixed Team']",2001-12-24,BEIJING,China,HUZHOU,China,,,Athlete,,Mandarin
1913945,TRUE,HUANG Yuting,Female,Athlete,China,China,0,0,['Shooting'],"['10m Air Rifle Women', '10m Air Rifle Mixed Team']",2006-09-03,BEIJING,China,TAIZHOU,China,,,Athlete,,Mandarin
1913951,TRUE,JIANG Ranxin,Female,Athlete,China,China,0,0,['Shooting'],"['10m Air Pistol Women', '10m Air Pistol Mixed Team']",2000-05-02,FENGXIAN,China,BEIJING,China,"Big Eyes, Lao Jiang (old Jiang)",,Athlete,Shanghai University of Sport (CHN),Mandarin
1913952,TRUE,LI Xue,Female,Athlete,China,China,0,0,['Shooting'],"['10m Air Pistol Women', '10m Air Pistol Mixed Team']",2000-01-20,TIANSHUI,China,BEIJING,China,,,Athlete,,Mandarin
1913958,TRUE,ZHAO Nan,Female,Athlete,China,China,0,0,['Shooting'],['25m Pistol Women'],2004-05-14,YANGQUAN,China,BEIJING,China,,,Athlete,,Mandarin
1913961,TRUE,LIANG Xiaoya,Female,Athlete,China,China,0,0,['Shooting'],['25m Pistol Women'],2007-04-20,SHANGDONG,China,BEIJING,China,,,Athlete,,Chinese
1913972,TRUE,ZHANG Qiongyue,Female,Athlete,China,China,0,0,['Shooting'],['50m Rifle 3 Positions Women'],2004-03-12,JILIN,China,BEIJING,China,,,Athlete,,Mandarin
1913975,TRUE,WU Cuicui,Female,Athlete,China,China,0,0,['Shooting'],['Trap Women'],1987-12-16,SANMENXIA,China,ZHENGZHOU,China,,Listening to music,Athlete,"Studied at the Nanyang Normal University (Hunan, CHN)",Mandarin
1913976,TRUE,ZHANG Xinqiu,Female,Athlete,China,China,0,0,['Shooting'],['Trap Women'],1994-09-03,FUYANG,China,SHENZHEN,China,Mo Xiaobei,"Drinking tea, watching dramas",Athlete,Studied at Shenyang Sports University (CHN),Mandarin
1913978,TRUE,JIANG Yiting,Female,Athlete,China,China,0,0,['Shooting'],"['Skeet Women', 'Skeet Mixed Team']",2004-08-01,XITIANWEI,China,BEIJING,China,Yiting,"Photography, badminton",Athlete,,Mandarin
1913981,TRUE,WEI Meng,Female,Athlete,China,China,0,0,['Shooting'],['Skeet Women'],1989-06-14,YANTAI,China,JINAN,China,,Craft work,Athlete,Studied at the Shandong Sport University (CHN),Mandarin
1913983,TRUE,CHOIRUNISA Diananda,Female,Athlete,Indonesia,Indonesia,0,0,['Archery'],"[""Women's Individual"", ""Women's Team"", 'Mixed Team']",1997-03-16,SURABAYA,Indonesia,SURABAYA,Indonesia,"Anis, Nisa","Singing, sport","Athlete, sport soldier","Studied Psychology at Airlangga University (Surabaya, INA)","English, Indonesian"
1914058,TRUE,LI Shuhuan,Male,Athlete,China,China,0,0,['Modern Pentathlon'],"[""Men's Individual""]",1996-10-25,,China,YINCHUAN,China,,,Athlete,Shanghai University of Sport (CHN),Mandarin
1914059,TRUE,LUO Shuai,Male,Athlete,China,China,0,0,['Modern Pentathlon'],"[""Men's Individual""]",1997-04-16,SHANGHAI,China,SHANGHAI,China,GG Luo,"Singing, playing guitar, playing electronic keyboard, photography, playing tennis",Athlete,"Master's degree at Shanghai University of Sport (Shanghai, CHN)",Mandarin
1914069,TRUE,ZHANG Mingyu,Female,Athlete,China,China,0,0,['Modern Pentathlon'],"[""Women's Individual""]",2001-10-03,SHANDONG,China,QINGDAO,China,,,Athlete,"Ocean University of China (Qingdao, CHN)",Mandarin
1914238,TRUE,ENKHTAIVAN Ariunbold,Male,Athlete,Mongolia,Mongolia,0,0,['Judo'],"['Men -60 kg', 'Mixed Team']",1995-10-08,SUKHBAATAR,Mongolia,ULAANBAATAR,Mongolia,Ariuka,"Listening to music, watching movies, travelling, football (he supports Paris Saint-Germain)",Athlete,Graduated in 2020 from Mongolian National University of Education (MGL). Studied as a teacher,"English, Mongolian"
1914239,TRUE,YONDONPERENLEI Baskhuu,Male,Athlete,Mongolia,Mongolia,0,0,['Judo'],"['Men -66 kg', 'Mixed Team']",1993-10-01,ORKHON,Mongolia,ULAANBAATAR,Mongolia,Wet Scab (so-called because his judo style is 'wet'),"Riding horses, basketball, acting and singing",Athlete,"2021 Bachelor degree of National Institute of Physical Education (Ulaanbaatar, MGL)",Mongolian
1914277,TRUE,BATKHUYAG Gonchigsuren,Male,Athlete,Mongolia,Mongolia,0,0,['Judo'],"['Men -100 kg', 'Mixed Team']",1999-08-25,ULAANBAATAR,Mongolia,ULAANBAATAR,Mongolia,Gonchigoo,E-sports,Athlete,Studying for a Bachelor's degree at the Mongolian State University of Education,Mongolian
1914280,TRUE,GUIMENDEGO Nadia Matchiko,Female,Athlete,Centr Afric Re,Centr Afric Re,0,0,['Judo'],['Women -63 kg'],1997-04-27,,France,NANTES,France,,,,,French
1914295,TRUE,ODKHUU Tsetsentsengel,Male,Athlete,Mongolia,Mongolia,0,0,['Judo'],"['Men +100 kg', 'Mixed Team']",1999-10-18,ULAANBAATAR,Mongolia,ULAANBAATAR,Mongolia,Tsetse,,,Studied at Tenri University (JPN). He studied judo and lived in Japan for five years (2017-2021),"English, mongolian"
1914451,TRUE,BATZAYA Erdenebayar,Male,Athlete,Mongolia,Mongolia,0,0,['Judo'],"['Men -73 kg', 'Mixed Team']",2000-03-05,ORKHON PROVINCE,Mongolia,ORKHON PROVINCE,Mongolia,Erka,Travelling,Athlete,Studying for a Bachelor's degree at the National Institute of Physical Education (MGL),Mongolian
1914460,TRUE,AIBEK UULU Kubanychbek,Male,Athlete,Kyrgyzstan,Kyrgyzstan,0,0,['Judo'],['Men -66 kg'],2000-10-28,OSH CITY,Kyrgyzstan,BISHKEK,Kyrgyzstan,Kuba,"Playing football with friends, playing computer games. ""And to make my family happy."" (Athlete, 14 Apr 2024)","Athlete. ""For now my priority is sport, I fully dedicated myself to judo."" (Athlete, 14 Apr 2024)",Graduated in 2023 with an Economics degree from OSHMU (KGZ),"kyrgyz, Russian"
1914465,TRUE,AMARSAIKHAN Adiyasuren,Female,Athlete,Mongolia,Mongolia,0,0,['Judo'],"['Women +78 kg', 'Mixed Team']",2000-03-26,ULAANBAATAR,Mongolia,ULAANBAATAR,Mongolia,Adiya,"Listening to music, reading books, having fun with friends",Athlete,Undesnii Biyiin Tamir University (MGL),Mongolian
1914467,TRUE,BAVUUDORJ Baasankhuu,Female,Athlete,Mongolia,Mongolia,0,0,['Judo'],"['Women -48 kg', 'Mixed Team']",1999-11-26,MURUN CITY,Mongolia,KHUVSGUL,Mongolia,Big girl,"Singing, dancing",Athlete,"Sod Erdem secondary school 2019, now studying bachelor degree Ider University. (Athlete, 17 Jul 2024)","English, Mongolian"
1914471,TRUE,MULLINS Chay,Male,Athlete,Ireland,Ireland,193,94,['Rugby Sevens'],['Men'],2002-01-23,BRISTOL,Great Britain,DUBLIN,Ireland,,,Athlete,,English
1914473,TRUE,SHEROV Erlan,Male,Athlete,Kyrgyzstan,Kyrgyzstan,0,0,['Judo'],['Men -90 kg'],1998-06-19,BISHKEK,Kyrgyzstan,BISHKEK,Kyrgyzstan,,"Soccer, table tennis",Athlete,Kyrgyz State Academy of Physical Culture and Sports (KGZ),"English, Kyrgyz, Russian"
1914523,TRUE,BERAN Jiri,Male,Athlete,Czechia,Czechia,0,0,['Fencing'],"[""Men's 횋p챕e Individual"", ""Men's 횋p챕e Team""]",1982-01-18,PRAGUE,Czechia,PRAGUE,Czechia,,"Playing the drums, snowboarding, skiing",Athlete,"Graduated with a degree in Civil Engineering from the Czech Technical University (Prague, CZE)","Czech, English, Spanish"
1914531,TRUE,CUPR Michal,Male,Athlete,Czechia,Czechia,0,0,['Fencing'],"[""Men's 횋p챕e Team""]",1991-12-23,,,,,,,,,
1914533,TRUE,CHOUPENITCH Alexander,Male,Athlete,Czechia,Czechia,0,0,['Fencing'],"[""Men's Foil Individual""]",1994-05-02,BRNO,Czechia,BRNO,Czechia,"Cupe, Sasha, Alex","Listening to music, cooking, playing the piano, ice hockey","Athlete, musician","Studied Sport Studies at Masaryk University (Brno, CZE). Interrupted his studies to fully focus on his career","Czech, English, Italian, Russian"
1914535,TRUE,JURKA Jakub,Male,Athlete,Czechia,Czechia,0,0,['Fencing'],"[""Men's 횋p챕e Individual"", ""Men's 횋p챕e Team""]",1999-06-13,OLOMOUC,Czechia,OLOMOUC,Czechia,Sampion,"Hiking, cycling",Athlete,Physical Education at Palacky University Olomouc (CZE),"Czech, English"
1914540,TRUE,RUBES Martin,Male,Athlete,Czechia,Czechia,0,0,['Fencing'],"[""Men's 횋p챕e Individual"", ""Men's 횋p챕e Team""]",1996-09-16,KARLOVY VARY,Czechia,KARLOVY VARY,Czechia,,,Athlete,"Studied Economics at the University of Economics and Management (Prague, CZE)","Czech, English, German"
1914693,TRUE,MADZHIDOV Dzhakhongir,Male,Athlete,Tajikistan,Tajikistan,0,0,['Judo'],['Men -100 kg'],2000-05-16,,Tajikistan,,Tajikistan,,,,,Russian
1914832,TRUE,HRNIC Edi,Male,Athlete,Denmark,Denmark,0,0,['Taekwondo'],['Men -80kg'],2003-12-26,,,BRONDBY,Denmark,,,Athlete,,"Bosnian, Danish"
1914866,TRUE,RASSADIN Viktor,Male,Athlete,Tajikistan,Tajikistan,0,0,['Wrestling'],"[""Men's Freestyle 74kg""]",1993-11-07,,Tajikistan,,,,,Athlete,,
1914867,TRUE,NDOLO Alexandra,Female,Athlete,Kenya,Kenya,0,0,['Fencing'],"[""Women's 횋p챕e Individual""]",1986-08-13,BAYREUTH,Germany,COLOGNE,Germany,Lexi,"Travelling, music, art","Athlete, sports administrator",Graduated with a Bachelor's degree in Business Psychology at RFH Cologne University of Applied Sciences (GER),"English, German, Polish"
1914905,TRUE,von BREDOW-WERNDL Jessica,Female,Athlete,Germany,Germany,0,0,['Equestrian'],"['Dressage Individual', 'Dressage Team']",1986-02-16,ROSENHEIM,Germany,AUBENHAUSEN,Germany,Jessi,"Yoga, learning other sports (such as kitesurfing, with her husband on their honeymoon)","Athlete, businesswoman, coach, horse trainer. Works as a manager at her family's stables, Reitanlage Aubenhausen in Tuntenhausen, Germany. Her family trains horses for dressage and coaches riders at the facility which her father Klaus established in 1993","Bachelor's degree in Communications and Marketing from the School of Management and Innovation (Berlin, GER)","English, German"
1914907,TRUE,ROTHENBERGER Soenke,Male,Alternate Athlete,Germany,Germany,0,0,['Equestrian'],['Dressage Team'],1994-10-14,FRANKFURT,Germany,BAD HOMBURG VOR DER HOHE,Germany,,"Breeding chickens, watching animal documentaries on television","Athlete, horse trainer, breeder, stallion owner",International Business Administration at Frankfurt School of Finance and Management (GER) and University Nijmegen (NED),"Dutch, English, German"
1914909,TRUE,WERTH Isabell,Female,Athlete,Germany,Germany,0,0,['Equestrian'],"['Dressage Individual', 'Dressage Team']",1969-07-21,SEVELEN,Germany,RHEINBERG,Germany,"Dressage Queen, The Queen","Spending time with family and friends, watching tennis and Formula One, supporting German football team Schalke 04","Athlete, business owner, coach, horse trainer",Graduated in 2000 with a degree in Law,"English, German"
1914911,TRUE,WEISHAUPT Phili,Male,Athlete,Germany,Germany,0,0,['Equestrian'],"['Jumping Individual', 'Jumping Team']",1985-07-20,"AUGSBURG, BAVARIA",Germany,RIESENBECK,Germany,,,Athlete,,"English, German"
1914912,TRUE,KUKUK Christian,Male,Athlete,Germany,Germany,0,0,['Equestrian'],"['Jumping Individual', 'Jumping Team']",1990-03-04,WARENDORF,Germany,RIESENBECK,Germany,,,"Athlete, horse trainer",,"English, German"
1914918,TRUE,WARGERS Jana,Female,Alternate Athlete,Germany,Germany,0,0,['Equestrian'],['Jumping Team'],1991-11-18,,,,,,,,,
1914919,TRUE,BOECKMANN Calvin,Male,Alternate Athlete,Germany,Germany,0,0,['Equestrian'],"['Eventing Individual', 'Eventing Team']",2001-04-27,,,,,,,,,
1914921,TRUE,JUNG Michael,Male,Athlete,Germany,Germany,0,0,['Equestrian'],"['Eventing Individual', 'Eventing Team']",1982-07-31,BAD SODEN AM TAUNUS,Germany,HORB AM NECKAR,Germany,"Michi, The Terminator",,"Athlete, coach, horse trainer",Riding instructor (from 2010),"English, German"
1914923,TRUE,KRAJEWSKI Julia,Female,Athlete,Germany,Germany,0,0,['Equestrian'],"['Eventing Individual', 'Eventing Team']",1988-10-22,LANGENHAGEN,Germany,WARENDORF,Germany,,,"Athlete, coach, horse trainer",Studied at the German Olympic Sports Confederation (DOSB) in Cologne for three years,"English, German"
